activity_code,activity_text,bundle,treated_ai,year,weighted_mean_minutes,sample_n_positive_minutes,weighted_engaged_population,respondents_total,post_2023plus,treated_x_post
060302,Research/homework for class for pers. interest,ai_exposed,1,2018,0.1671127498767335,15,169772638.71439803,9593,0,0
060399,Research/homework n.e.c.*,ai_exposed,1,2018,0.28227328650337413,16,196434391.41550902,9593,0,0
080201,Banking,ai_exposed,1,2018,0.34749948689840504,154,1584440685.9066238,9593,0,0
080202,Using other financial services,ai_exposed,1,2018,0.14192426520930723,15,142145799.61607298,9593,0,0
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2018,0.01405981044311837,2,22840904.496681,9593,0,0
080301,Using legal services,ai_exposed,1,2018,0.047850867705487306,4,74911966.642073,9593,0,0
080399,"Using legal services, n.e.c.*",ai_exposed,1,2018,0.002169709365443884,1,10370320.276307,9593,0,0
080401,Using health and care services outside the home,ai_exposed,1,2018,3.126961804537679,274,3606039960.5928802,9593,0,0
080402,Using in-home health and care services,ai_exposed,1,2018,0.0496877090582795,10,66013619.638559,9593,0,0
080499,"Using medical services, n.e.c.*",ai_exposed,1,2018,0.003417460182988233,4,21798876.421671003,9593,0,0
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2018,0.059625609532652404,14,156066186.49101,9593,0,0
100199,"Using government services, n.e.c.*",ai_exposed,1,2018,0.04237261109482694,4,54870484.369472995,9593,0,0
020101,Interior cleaning,low_exposure_physical,0,2019,18.304084925175555,2475,21717283434.328796,9435,0,0
020102,Laundry,low_exposure_physical,0,2019,10.574438699537591,1762,15931531772.447514,9435,0,0
020103,"Sewing, repairing, & maintaining textiles",low_exposure_physical,0,2019,1.558400264685931,106,938414734.674754,9435,0,0
020104,"Storing interior hh items, inc. food",low_exposure_physical,0,2019,1.2439361190533877,661,5592282935.145805,9435,0,0
020201,Food and drink preparation,low_exposure_physical,0,2019,28.01665823195923,5590,53808830181.63197,9435,0,0
020202,Food presentation,low_exposure_physical,0,2019,0.2548177544694326,151,1583787837.7455258,9435,0,0
020203,Kitchen and food clean-up,low_exposure_physical,0,2019,7.62929827392823,2339,22074569912.97053,9435,0,0
020301,"Interior arrangement, decoration, & repairs",low_exposure_physical,0,2019,2.802517000884518,213,1875136356.604075,9435,0,0
020302,Building and repairing furniture,low_exposure_physical,0,2019,0.38017859136604787,26,291101489.83522505,9435,0,0
020303,Heating and cooling,low_exposure_physical,0,2019,0.45337224456303504,78,752932403.100562,9435,0,0
020401,Exterior cleaning,low_exposure_physical,0,2019,1.5752284949453923,224,1948258425.8637109,9435,0,0
020402,"Exterior repair, improvements, & decoration",low_exposure_physical,0,2019,1.2649454817252481,84,740234500.199018,9435,0,0
020501,"Lawn, garden, and houseplant care",low_exposure_physical,0,2019,10.161208765800232,907,8063175001.614628,9435,0,0
020502,"Ponds, pools, and hot tubs",low_exposure_physical,0,2019,0.24941016939951946,33,392740640.267858,9435,0,0
020599,"Lawn and garden, n.e.c.*",low_exposure_physical,0,2019,0.05015595391096693,2,30230298.639612,9435,0,0
020681,Care for animals and pets (not veterinary care),low_exposure_physical,0,2019,7.213756324329651,1705,17486912948.474968,9435,0,0
020701,Vehicle repair and maintenance (by self),low_exposure_physical,0,2019,2.1459633951468775,230,2245424213.844926,9435,0,0
020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",low_exposure_physical,0,2019,0.8320010201348871,149,1348508815.1814618,9435,0,0
020899,"Appliances and tools, n.e.c.*",low_exposure_physical,0,2019,0.004494970335558877,2,12724348.927322999,9435,0,0
020901,Financial management,ai_exposed,1,2019,1.718407056143893,359,3294174315.379783,9435,0,0
020902,Household & personal organization and planning,ai_exposed,1,2019,7.025757106932011,1573,14921311991.136805,9435,0,0
020903,HH & personal mail & messages (except e-mail),ai_exposed,1,2019,1.1078503276158866,546,4979198546.792032,9435,0,0
020904,HH & personal e-mail and messages,ai_exposed,1,2019,1.5824624337869437,495,4873547681.1717,9435,0,0
030201,Homework (hh children),ai_exposed,1,2019,1.176325781499878,241,2475933469.013487,9435,0,0
060301,"Research/homework for class for degree, certification, or licensure",ai_exposed,1,2019,10.801597031769973,281,5359476885.639553,9435,0,0
060302,Research/homework for class for pers. interest,ai_exposed,1,2019,0.3479951356077372,20,373211651.9135649,9435,0,0
060399,Research/homework n.e.c.*,ai_exposed,1,2019,0.3035992758907323,11,169568972.645816,9435,0,0
080201,Banking,ai_exposed,1,2019,0.26945793596497797,191,2048839223.8858202,9435,0,0
080202,Using other financial services,ai_exposed,1,2019,0.07903820005069646,17,150426357.07959098,9435,0,0
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2019,0.0,0,0.0,9435,0,0
080301,Using legal services,ai_exposed,1,2019,0.07032166508549056,6,92342481.937603,9435,0,0
080399,"Using legal services, n.e.c.*",ai_exposed,1,2019,0.0016577524498095973,1,5311840.207435,9435,0,0
080401,Using health and care services outside the home,ai_exposed,1,2019,2.75058249258885,286,3413604850.49499,9435,0,0
080402,Using in-home health and care services,ai_exposed,1,2019,0.15015599861616086,14,126332959.00246897,9435,0,0
080499,"Using medical services, n.e.c.*",ai_exposed,1,2019,0.0,0,0.0,9435,0,0
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2019,0.11467969927200607,17,217008067.90498897,9435,0,0
100199,"Using government services, n.e.c.*",ai_exposed,1,2019,0.012453431335653584,2,23302792.435218,9435,0,0
020101,Interior cleaning,low_exposure_physical,0,2021,21.0690000409192,2408,23069710833.04687,9087,0,0
020102,Laundry,low_exposure_physical,0,2021,10.408256207291794,1613,15004571413.274998,9087,0,0
020103,"Sewing, repairing, & maintaining textiles",low_exposure_physical,0,2021,1.7134096505954466,101,952001568.5373691,9087,0,0
020104,"Storing interior hh items, inc. food",low_exposure_physical,0,2021,1.323187214434762,652,6345677113.8855915,9087,0,0
020201,Food and drink preparation,low_exposure_physical,0,2021,29.89073878250769,5545,56573508945.064865,9087,0,0
020202,Food presentation,low_exposure_physical,0,2021,0.3053612471114556,147,1609460558.869008,9087,0,0
020203,Kitchen and food clean-up,low_exposure_physical,0,2021,8.491174216713597,2331,23196911667.726795,9087,0,0
020301,"Interior arrangement, decoration, & repairs",low_exposure_physical,0,2021,3.0233566955670588,224,2005122294.614749,9087,0,0
020302,Building and repairing furniture,low_exposure_physical,0,2021,0.3777288612209258,23,226411641.071124,9087,0,0
020303,Heating and cooling,low_exposure_physical,0,2021,0.7086048436732401,96,737151787.0193279,9087,0,0
020401,Exterior cleaning,low_exposure_physical,0,2021,1.6703785970864278,206,1810250210.9546971,9087,0,0
020402,"Exterior repair, improvements, & decoration",low_exposure_physical,0,2021,1.4133592076248158,91,791440196.733768,9087,0,0
020501,"Lawn, garden, and houseplant care",low_exposure_physical,0,2021,12.033393789988736,1035,9675718174.890602,9087,0,0
020502,"Ponds, pools, and hot tubs",low_exposure_physical,0,2021,0.26286716153790324,28,221243024.880373,9087,0,0
020599,"Lawn and garden, n.e.c.*",low_exposure_physical,0,2021,0.0,0,0.0,9087,0,0
020681,Care for animals and pets (not veterinary care),low_exposure_physical,0,2021,9.078146868865801,1764,19069284757.09178,9087,0,0
020701,Vehicle repair and maintenance (by self),low_exposure_physical,0,2021,2.260565252860018,239,2191408323.1940036,9087,0,0
020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",low_exposure_physical,0,2021,0.956564672042623,163,1369487490.848518,9087,0,0
020899,"Appliances and tools, n.e.c.*",low_exposure_physical,0,2021,0.0074800165494248805,3,18125773.859438,9087,0,0
020901,Financial management,ai_exposed,1,2021,1.9549990910348005,292,2859830876.213995,9087,0,0
020902,Household & personal organization and planning,ai_exposed,1,2021,6.468651398397606,1405,14625178607.04637,9087,0,0
020903,HH & personal mail & messages (except e-mail),ai_exposed,1,2021,0.8781600125166709,435,3986322515.9515753,9087,0,0
020904,HH & personal e-mail and messages,ai_exposed,1,2021,1.8593919178286242,489,4713157495.103345,9087,0,0
030201,Homework (hh children),ai_exposed,1,2021,0.9371966585283978,146,1588363416.1253128,9087,0,0
060301,"Research/homework for class for degree, certification, or licensure",ai_exposed,1,2021,11.522499735578739,295,5666256867.162728,9087,0,0
060302,Research/homework for class for pers. interest,ai_exposed,1,2021,0.19693408915688201,13,165595723.603645,9087,0,0
060399,Research/homework n.e.c.*,ai_exposed,1,2021,0.23894141711089417,23,185181359.03908902,9087,0,0
080201,Banking,ai_exposed,1,2021,0.2076901942841759,128,1545436456.9629269,9087,0,0
080202,Using other financial services,ai_exposed,1,2021,0.10924192507574255,8,102169397.81236699,9087,0,0
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2021,0.0,0,0.0,9087,0,0
080301,Using legal services,ai_exposed,1,2021,0.011243949154413815,3,47381786.740141004,9087,0,0
080399,"Using legal services, n.e.c.*",ai_exposed,1,2021,0.03031854060239773,1,32661432.081513,9087,0,0
080401,Using health and care services outside the home,ai_exposed,1,2021,3.0407910680663353,318,3938660030.1176577,9087,0,0
080402,Using in-home health and care services,ai_exposed,1,2021,0.06111330993914864,10,91462331.238128,9087,0,0
080499,"Using medical services, n.e.c.*",ai_exposed,1,2021,0.017699499827162825,5,62261449.516765,9087,0,0
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2021,0.046020060479551886,11,105317879.02788001,9087,0,0
100199,"Using government services, n.e.c.*",ai_exposed,1,2021,0.00563460605716851,1,2801550.055141,9087,0,0
020101,Interior cleaning,low_exposure_physical,0,2022,20.952860018539226,2131,22829705661.445347,8136,0,0
020102,Laundry,low_exposure_physical,0,2022,10.443405711873767,1476,15213663481.944096,8136,0,0
020103,"Sewing, repairing, & maintaining textiles",low_exposure_physical,0,2022,1.3225223861662618,90,773957398.892826,8136,0,0
020104,"Storing interior hh items, inc. food",low_exposure_physical,0,2022,1.2081047392215059,546,5860574176.860615,8136,0,0
020201,Food and drink preparation,low_exposure_physical,0,2022,30.289995019641584,4921,56006402948.26189,8136,0,0
020202,Food presentation,low_exposure_physical,0,2022,0.38095689168636704,151,1840353144.7090888,8136,0,0
020203,Kitchen and food clean-up,low_exposure_physical,0,2022,8.190586278229253,2048,22666095107.088753,8136,0,0
020301,"Interior arrangement, decoration, & repairs",low_exposure_physical,0,2022,2.7123877324491574,174,1585882998.321471,8136,0,0
020302,Building and repairing furniture,low_exposure_physical,0,2022,0.19256037991682304,24,190872295.51275396,8136,0,0
020303,Heating and cooling,low_exposure_physical,0,2022,0.6129514636657241,60,665723676.9796811,8136,0,0
020401,Exterior cleaning,low_exposure_physical,0,2022,1.4709430914899397,175,1580814389.305974,8136,0,0
020402,"Exterior repair, improvements, & decoration",low_exposure_physical,0,2022,1.2303889051934844,74,673004943.9877151,8136,0,0
020501,"Lawn, garden, and houseplant care",low_exposure_physical,0,2022,10.736308172782323,912,8684642736.568031,8136,0,0
020502,"Ponds, pools, and hot tubs",low_exposure_physical,0,2022,0.08004169120219949,20,176096868.40318,8136,0,0
020599,"Lawn and garden, n.e.c.*",low_exposure_physical,0,2022,0.0,0,0.0,8136,0,0
020681,Care for animals and pets (not veterinary care),low_exposure_physical,0,2022,8.765080682802804,1644,18790821931.442795,8136,0,0
020701,Vehicle repair and maintenance (by self),low_exposure_physical,0,2022,2.6337648249138317,208,2106274372.946929,8136,0,0
020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",low_exposure_physical,0,2022,0.8255413538880241,123,1156486880.398083,8136,0,0
020899,"Appliances and tools, n.e.c.*",low_exposure_physical,0,2022,0.0013290591577770551,2,19584917.217237,8136,0,0
020901,Financial management,ai_exposed,1,2022,1.5559627514295065,296,2815024449.098298,8136,0,0
020902,Household & personal organization and planning,ai_exposed,1,2022,6.73210132700125,1246,13516032818.100313,8136,0,0
020903,HH & personal mail & messages (except e-mail),ai_exposed,1,2022,0.9355953859294637,380,3913603852.502849,8136,0,0
020904,HH & personal e-mail and messages,ai_exposed,1,2022,1.9999908038338925,453,5004990289.602613,8136,0,0
030201,Homework (hh children),ai_exposed,1,2022,1.0954395613010905,134,2057587943.715489,8136,0,0
060301,"Research/homework for class for degree, certification, or licensure",ai_exposed,1,2022,8.792259617614398,208,4851786853.265509,8136,0,0
060302,Research/homework for class for pers. interest,ai_exposed,1,2022,0.12995376568834663,21,176276586.92575,8136,0,0
060399,Research/homework n.e.c.*,ai_exposed,1,2022,0.37034703341598796,14,281686881.864613,8136,0,0
080201,Banking,ai_exposed,1,2022,0.22364608115344314,115,1384280624.5744808,8136,0,0
080202,Using other financial services,ai_exposed,1,2022,0.06520291160603664,11,115259571.731033,8136,0,0
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2022,0.0,0,0.0,8136,0,0
080301,Using legal services,ai_exposed,1,2022,0.017098757024496848,3,32279309.015436,8136,0,0
080399,"Using legal services, n.e.c.*",ai_exposed,1,2022,0.0,0,0.0,8136,0,0
080401,Using health and care services outside the home,ai_exposed,1,2022,3.0208242322843053,261,3583712674.020796,8136,0,0
080402,Using in-home health and care services,ai_exposed,1,2022,0.06307992036355138,9,82844948.718351,8136,0,0
080499,"Using medical services, n.e.c.*",ai_exposed,1,2022,0.005689839044484919,2,13368717.755141,8136,0,0
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2022,0.10545743536537262,11,191593716.326049,8136,0,0
100199,"Using government services, n.e.c.*",ai_exposed,1,2022,0.017965324374094132,1,14664760.891989,8136,0,0
020101,Interior cleaning,low_exposure_physical,0,2023,22.376437799956413,2278,23696368906.38324,8548,1,0
020102,Laundry,low_exposure_physical,0,2023,10.900364360750396,1575,15449115559.294628,8548,1,0
020103,"Sewing, repairing, & maintaining textiles",low_exposure_physical,0,2023,2.0717807265482353,108,1099722737.42762,8548,1,0
020104,"Storing interior hh items, inc. food",low_exposure_physical,0,2023,1.2970548121155632,631,6140912661.460508,8548,1,0
020201,Food and drink preparation,low_exposure_physical,0,2023,30.529515257090516,5196,57275904591.400894,8548,1,0
020202,Food presentation,low_exposure_physical,0,2023,0.30220043538777386,159,1733659158.6617308,8548,1,0
020203,Kitchen and food clean-up,low_exposure_physical,0,2023,7.876591517088104,2154,22327239024.41088,8548,1,0
020301,"Interior arrangement, decoration, & repairs",low_exposure_physical,0,2023,3.0112478866638273,193,1858622044.244634,8548,1,0
020302,Building and repairing furniture,low_exposure_physical,0,2023,0.21418248590354216,16,133694450.72672701,8548,1,0
020303,Heating and cooling,low_exposure_physical,0,2023,0.20451331769594527,57,419619221.54529905,8548,1,0
020401,Exterior cleaning,low_exposure_physical,0,2023,1.9125456267072405,188,1577038091.086667,8548,1,0
020402,"Exterior repair, improvements, & decoration",low_exposure_physical,0,2023,1.5364666187353073,92,808976439.7273768,8548,1,0
020501,"Lawn, garden, and houseplant care",low_exposure_physical,0,2023,9.825271607111663,998,8633912364.629478,8548,1,0
020502,"Ponds, pools, and hot tubs",low_exposure_physical,0,2023,0.15853895140832286,41,339086713.268903,8548,1,0
020599,"Lawn and garden, n.e.c.*",low_exposure_physical,0,2023,0.030906022404012454,2,8279009.758230001,8548,1,0
020681,Care for animals and pets (not veterinary care),low_exposure_physical,0,2023,8.949898521411443,1881,20190134841.92031,8548,1,0
020701,Vehicle repair and maintenance (by self),low_exposure_physical,0,2023,2.1077823079829043,200,2026734249.755248,8548,1,0
020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",low_exposure_physical,0,2023,0.9784296893238509,122,1313567383.478416,8548,1,0
020899,"Appliances and tools, n.e.c.*",low_exposure_physical,0,2023,0.00016379054663756752,1,16221483.428796,8548,1,0
020901,Financial management,ai_exposed,1,2023,1.440888889408711,281,2406237140.914943,8548,1,1
020902,Household & personal organization and planning,ai_exposed,1,2023,6.395010666280907,1266,13319511532.03049,8548,1,1
020903,HH & personal mail & messages (except e-mail),ai_exposed,1,2023,0.7270992205672372,391,3716172187.5371146,8548,1,1
020904,HH & personal e-mail and messages,ai_exposed,1,2023,1.8223897644041362,459,4345739199.568578,8548,1,1
030201,Homework (hh children),ai_exposed,1,2023,0.935757006098266,134,1841370471.3422937,8548,1,1
060301,"Research/homework for class for degree, certification, or licensure",ai_exposed,1,2023,9.029399436244162,205,4906005039.302605,8548,1,1
060302,Research/homework for class for pers. interest,ai_exposed,1,2023,0.38751781996201445,30,319971081.835947,8548,1,1
060399,Research/homework n.e.c.*,ai_exposed,1,2023,0.13619933176054222,10,93634599.10014,8548,1,1
080201,Banking,ai_exposed,1,2023,0.1779973894862027,106,1123461323.4135208,8548,1,1
080202,Using other financial services,ai_exposed,1,2023,0.09314567770559276,11,183390019.25515297,8548,1,1
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2023,0.010855208957492311,1,14334371.617488,8548,1,1
080301,Using legal services,ai_exposed,1,2023,0.011617187413814721,4,47148892.276324004,8548,1,1
080399,"Using legal services, n.e.c.*",ai_exposed,1,2023,0.0,0,0.0,8548,1,1
080401,Using health and care services outside the home,ai_exposed,1,2023,2.9667040014978965,255,3297160755.085588,8548,1,1
080402,Using in-home health and care services,ai_exposed,1,2023,0.13568794710833856,10,88954140.765777,8548,1,1
080499,"Using medical services, n.e.c.*",ai_exposed,1,2023,0.027815854282762464,1,5401619.1634,8548,1,1
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2023,0.048899099882469786,7,139911269.348124,8548,1,1
100199,"Using government services, n.e.c.*",ai_exposed,1,2023,0.010377873159146202,2,70642831.473287,8548,1,1
020101,Interior cleaning,low_exposure_physical,0,2024,24.15629442529197,2129,25662745187.756725,7669,1,0
020102,Laundry,low_exposure_physical,0,2024,9.907595695387398,1358,14994706272.811829,7669,1,0
020103,"Sewing, repairing, & maintaining textiles",low_exposure_physical,0,2024,1.6680941843192236,109,1051794059.7050921,7669,1,0
020104,"Storing interior hh items, inc. food",low_exposure_physical,0,2024,1.2980823043895249,583,6347899302.118492,7669,1,0
020201,Food and drink preparation,low_exposure_physical,0,2024,31.960815113384747,4879,60183940584.48163,7669,1,0
020202,Food presentation,low_exposure_physical,0,2024,0.25645243102194343,114,1391418432.7224538,7669,1,0
020203,Kitchen and food clean-up,low_exposure_physical,0,2024,7.837650035185224,1943,22337694003.279213,7669,1,0
020301,"Interior arrangement, decoration, & repairs",low_exposure_physical,0,2024,2.746697372287042,166,1732888004.5998344,7669,1,0
020302,Building and repairing furniture,low_exposure_physical,0,2024,0.34613844476809386,23,267187439.76560396,7669,1,0
020303,Heating and cooling,low_exposure_physical,0,2024,0.8619156256462671,60,689968192.6390009,7669,1,0
020401,Exterior cleaning,low_exposure_physical,0,2024,1.9485405676912768,142,1520832363.384681,7669,1,0
020402,"Exterior repair, improvements, & decoration",low_exposure_physical,0,2024,1.758909767042995,79,939957834.9738141,7669,1,0
020501,"Lawn, garden, and houseplant care",low_exposure_physical,0,2024,11.843493357227542,932,9702340871.683388,7669,1,0
020502,"Ponds, pools, and hot tubs",low_exposure_physical,0,2024,0.1068718925198203,28,239262048.12287,7669,1,0
020599,"Lawn and garden, n.e.c.*",low_exposure_physical,0,2024,0.015111069928089277,3,37897525.66603,7669,1,0
020681,Care for animals and pets (not veterinary care),low_exposure_physical,0,2024,8.851454708323775,1642,20029096263.378475,7669,1,0
020701,Vehicle repair and maintenance (by self),low_exposure_physical,0,2024,2.018907788404874,172,1906338498.6189613,7669,1,0
020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",low_exposure_physical,0,2024,0.9380535396124224,119,1131564760.003888,7669,1,0
020899,"Appliances and tools, n.e.c.*",low_exposure_physical,0,2024,0.006645893771047881,1,18966615.389581,7669,1,0
020901,Financial management,ai_exposed,1,2024,1.7054460351028853,248,2667592110.421955,7669,1,1
020902,Household & personal organization and planning,ai_exposed,1,2024,7.2020990139808285,1269,14882979166.679874,7669,1,1
020903,HH & personal mail & messages (except e-mail),ai_exposed,1,2024,0.7745632644777802,335,3425702591.017951,7669,1,1
020904,HH & personal e-mail and messages,ai_exposed,1,2024,1.7812334769162383,454,4712188934.293438,7669,1,1
030201,Homework (hh children),ai_exposed,1,2024,0.9984576844922024,98,1533614050.4200072,7669,1,1
060301,"Research/homework for class for degree, certification, or licensure",ai_exposed,1,2024,8.949986350676317,203,5244433159.168152,7669,1,1
060302,Research/homework for class for pers. interest,ai_exposed,1,2024,0.17530298070043776,15,182127283.001321,7669,1,1
060399,Research/homework n.e.c.*,ai_exposed,1,2024,0.4095002008029979,19,343170661.07760507,7669,1,1
080201,Banking,ai_exposed,1,2024,0.2120600316341203,112,1317884740.13724,7669,1,1
080202,Using other financial services,ai_exposed,1,2024,0.2509487304615316,8,202962179.575533,7669,1,1
080299,"Using financial services and banking, n.e.c.*",ai_exposed,1,2024,0.007115968462960832,1,23692846.823335,7669,1,1
080301,Using legal services,ai_exposed,1,2024,0.026312893527017364,4,41757894.005996004,7669,1,1
080399,"Using legal services, n.e.c.*",ai_exposed,1,2024,0.0,0,0.0,7669,1,1
080401,Using health and care services outside the home,ai_exposed,1,2024,2.8876780681626575,253,3834407967.165084,7669,1,1
080402,Using in-home health and care services,ai_exposed,1,2024,0.06127886150500715,5,51300428.498012,7669,1,1
080499,"Using medical services, n.e.c.*",ai_exposed,1,2024,0.011161958639346924,1,37164101.789795,7669,1,1
100103,"Obtaining licenses & paying fines, fees, taxes",ai_exposed,1,2024,0.0637644447390786,12,136352113.893714,7669,1,1
100199,"Using government services, n.e.c.*",ai_exposed,1,2024,0.02580838022526586,2,57017518.317851,7669,1,1
